country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
116,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,2,5,5,14,257,23,12,0,0,7,2,38,4,0,0,16,0,12,8,0,1,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,113,0,15,6,2,0,0,0,0,9,0,0,0,3,0,0,7,0,1,6,4,35,0,101,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15
121,0,0,0,9,0,8,0,305,0,16,0,0,0,1,0,0,129,0,33,10,6,4,2,0,0,0,0,0,0,9,3,0,0,0,0,0,0,6,2,0,0,13,34,29,15,60,18,22,2
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,6,11,29,7,6,7,4,4
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,160,18,452,13,0,6,0,0,0,0,0,0,0,1,0,71,227,96,4,21,235,645,717,1255,903,1635,2212,2980
124,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,1,4,15,0,0,0,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0
127,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,90,0,0,38,17,6,12,0,0,0,0,0,0,5,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2,0,1,9,40,127,117,107,93,27,14,11,6,4,52,1,6,1,9,1,19,49,26,348,239,574,829,16,5,22,59,0,8,6,7,64,101,175,12,9,5,87,267,14,66,19,103,144,135
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,4,0,2,1,0,0,1,0,0,0,0,0,17,0,0,40,0,0,1,0,0,0,3,0,0,0
136,0,0,0,2,0,0,1,0,33,40,0,0,0,0,0,2,10,604,0,0,0,12,7,2,2,15,0,0,0,0,0,0,240,0,0,0,77,0,0,0,76,0,0,0,1,0,0,7,0
137,0,0,0,0,0,0,0,0,16,117,0,21,113,21,274,165,1434,1591,628,2481,708,1033,549,3,49,0,0,0,2,8,0,0,0,0,0,0,22,0,0,0,0,8,223,166,49,415,110,571,1355
138,0,0,0,1,0,0,2,0,0,478,27,0,13,119,0,0,0,3,559,340,275,368,497,78,131,355,93,0,62,0,34,54,118,10,253,2,40,115,175,142,2,87,92,122,390,395,845,244,474
139,0,0,0,0,0,4,11,0,85,180,11,0,8,19,148,258,39,28,190,21,2,15,0,1,0,0,0,0,65,186,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1,81,30,0,30,62,0,93,472,628,1725,127,2395,990,615,293,634,258,142,216,128,283,18,115,103,459,183,348
142,6,1,1,5,7,20,5,40,24,12,1,1,3,2,2,4,24,1,24,12,13,10,19,6,12,6,1,0,1,1,4,7,5,6,0,0,0,3,36,1,6,0,0,1,7,20,3,22,26
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,4,0,86,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3
144,0,0,0,1,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,1,0,3,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,209
145,1,0,0,0,3,36,0,103,499,918,167,599,862,10532,11593,5338,1549,2340,796,189,98,303,109,62,62,95,33,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,45,3
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,514,0,34,135,171,68,15,104,0,14,0,0,0,0,0,0,0,263,35,61,30,20,4,115,51,2189,750,533,326,1254
147,0,0,0,0,0,0,11,0,0,0,1,0,0,8,0,0,0,0,14,0,0,67,548,53,4,98,392,33,633,8,19,103,145,139,110,838,365,340,1018,633,2201,6592,7126,27085,20721,8628,7203,9798,6582
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,2,4,2,0,2,0,0,0,0,4,0,1,0,0,3,0,0,0,2,313,0,0,0,0,0,1,0,10
153,33,0,0,0,6,5,13,0,19,67,70,20,22,65,88,3,555,1742,728,463,1141,1452,934,1660,3417,2204,2060,877,682,891,683,718,587,1692,887,1892,6997,6357,9299,9481,9639,15753,18125,14314,8610,6477,6482,4290,2646
155,0,0,7,0,0,0,7,0,65,70,250,117,144,114,100,13,54,53,73,387,365,315,673,1000,332,124,79,90,38,158,705,920,359,220,198,131,845,271,38,37,96,97,167,500,949,589,343,356,306
156,0,0,3,0,0,0,2,0,0,14,4,11,0,10,2,0,7,9,2,4,77,22,82,66,15,2,19,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,72,11,41,80,32,84,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0
158,5,0,0,0,0,0,4,0,0,0,11,0,0,0,6,3,0,1,0,0,0,0,4,7,28,0,21,0,8,11,0,0,0,0,0,0,0,0,0,17,12,9,73,51,75,59,33,18,0
159,0,0,0,9,24,6,0,10,8,19,95,260,1392,6447,8684,2772,2544,3533,3328,5766,4364,5560,3713,404,401,338,256,38,92,21,64,63,32,26,25,22,110,1,72,0,0,62,43,42,37,48,38,25,4
160,158,4,20,0,10,52,234,4,645,451,1093,923,707,349,939,1865,1407,1885,2168,1670,2095,1741,1852,648,768,489,624,139,372,1731,816,783,1586,818,333,421,842,1422,1180,1055,890,1468,3027,3110,3148,2833,3292,2706,2400
161,0,5,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,11,0,22,4,5,16,14,6,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,1,0
162,0,0,1,2,0,4,43,54,23,46,26,21,13,37,36,51,15,0,8,4,0,0,4,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,4,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,188,506,597,368,313,1951,1860,1401,2111,1934,2967,935,312,382,794,899,1753,1241,996,983,373,119,333,357,134,74
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,627,4755,706,405,3388,366,0,13,9,0,0,0,93,0,0,5,65,115,57,80,84,21,0,1,18,58,91
173,0,0,0,0,0,0,0,1,0,26,0,0,0,0,3,8,219,0,1,22,0,8,0,2,206,444,0,0,0,17,16,7,307,508,4,25,11,0,35,0,28,30,13,105,1079,897,241,221,153
174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,138,19,229,17,85,0,350,19,16,30,117,48,0,0,1,0,17,56,36,14,73,106,29,30,6,0,0,55,10
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,71,741,157,196,52,804,97,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,8,11,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,1,0,0,0,0,4,10,0,1,4,0,0,1,7,96,27,26,57,407,262,108,592,1,37,158,16,27,22,8,126,111,1986,2114,1894,1446,1935,3573,3070,6803,5757,6922,7959,5041,4100
183,0,0,0,0,2,0,7,71,30,74,148,98,127,458,210,607,1065,935,1357,475,913,1672,2836,2096,435,399,90,80,117,132,0,24,0,0,0,0,6,1,0,0,0,25,36,87,56,113,117,166,89
184,0,0,0,0,4,0,0,0,0,0,0,0,7,8,0,0,47,0,10,1,4,6,6,6,5,31,0,0,0,0,3,0,61,0,0,2,0,0,0,0,0,0,0,0,2,3,0,1,3
185,6,38,46,57,151,315,146,542,778,1055,779,345,417,416,431,545,558,591,450,278,381,427,270,139,184,141,144,55,105,390,419,165,79,2457,132,87,28,145,114,5,0,1,6,14,3,11,180,5,8
186,0,0,0,0,0,4,0,0,0,12,0,17,23,34,1765,2236,3137,4754,4062,6828,4602,3613,3518,1039,3785,4873,1906,2772,1317,2278,1152,12,89,173,837,4276,1963,2258,1195,17,0,11,59,110,40,5,117,27,1321
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,10,0,0,0,0,0,0,0,10,5,3,930,0,31,1,214,55,1,99,48,79,22,140,27,0,65,268,53,1803,0,106,198,1649,1095,686,303,359,750,335,888,2257,1245,1066,636,300,308
196,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,17,38,31,69,7,4,7,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,14,0,1,0,3,3,0,1,0,1,8,3,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
198,0,7,3,0,0,25,0,0,1,4,0,0,0,4,0,0,7,0,0,3,20,10,23,2,1,1,8,0,8,2,0,0,0,0,9,1,0,3,5,14,3,6,0,16,113,39,89,17,4
199,148,4,3,2,7,5,4,9,7,20,10,56,8,3,1,21,0,4,9,0,4,10,30,0,8,10,1,3,4,6,64,0,3,0,0,0,5,0,0,0,7,0,6,0,0,4,0,1,1
200,0,0,0,0,24,4,54,8,1,305,337,848,345,4,2,121,36,0,0,1,0,0,0,0,0,97,7,1,0,0,0,0,0,15,0,16,0,69,0,0,773,4892,7455,12497,15488,12050,7720,6410,4958
201,0,80,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,122,11,6,33,1,0,0,0,28,0,0,6,0,0,0,2,0,0,0,0,2,1,0,3,4,3,1
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,238,291,206,213,117,22,120,41,0,0,0,3,0,4,0,2,40,0,24,0,6,49,8,7,115,149
203,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,4,123,0,2,10,74,0,3,0,0,0,3,0,1,0,0,120,80,74,16,36,30,26
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,41,90,165,1,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,3,0,7,0,0,78,125,255,424,149,28,3,21,1,8,0,39,174,130,70,234,122,94,65,98,62,8,31,114,111,30,312,953,1245,1898,1394,1752,1272,1197,2238,2397,2092,1255,1264,781,676,586
207,0,0,0,0,0,0,4,0,0,1,0,3,0,15,0,0,0,0,0,1,0,2,1,7,16,6,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,9,0,1,0,0,3,1
208,0,0,0,0,0,0,0,0,0,1,224,0,0,0,0,0,2,25,0,0,0,14,0,4,22,0,0,0,0,16,10,98,0,0,0,0,43,1,0,0,17,67,146,222,476,253,24,110,66
209,15,60,27,0,2,12,109,561,317,722,493,56,103,35,119,5,92,704,373,875,1980,1549,4782,3712,916,497,332,260,899,118,118,7,1014,216,320,521,240,450,125,88,282,1500,517,370,3236,6649,1243,631,602
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,54,0,205,1,371,708,111,4,8,521,272,297,8,23,120,462,1378,862,351,353,1011,293,605,821,698,298,0,8,33,35,304,0,19,0,322,25,269,46,74,10
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,30,4,6,8,0,54,1,0,10,2,0,0,0,1,3,12,19,7,55,19,6671,4563,307,302,140,137
215,0,0,0,0,6,0,0,4,16,2,19,16,0,334,0,3,1,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,5,0,0,0,0,0
217,1377,620,187,242,256,503,222,195,193,199,164,155,192,125,944,100,126,80,67,109,92,82,85,149,1384,161,105,92,212,124,31059,92,91,29,47,29,14,63,140,60,22,82,533,156,304,520,1380,346,410
218,92,19,7,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,4,1,5,11,8,1,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,205,0,0,0,0,146,68,0,0,0,17,0,0,0,0,0,1,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2,6,1,6,5,5,6,6,19,8,34,13,92,27,12,2,61,26,140,54,1,167,93,36,69,55,51,4,7,0,6,7,22,0,0,0,13,4,38,0,0,3,8,12,10,118,80,153,28
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,6,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,105,63,32,21,60,36,99,115,22,25,66,0,52,56,125,433,207,1456,2004,4541,3391,6778,11829,8564,4770,4927,6253
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,207,24,132,59,87,469,88,134,79,284,1005,2715,386,182,1068,556,1446,1606,2039,2198,3485,2479
230,0,4,0,7,0,4,0,4,9,3,0,1,0,0,0,1,7,1,52,128,86,0,0,0,1,12,0,0,23,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
231,0,0,0,0,0,0,0,0,0,0,128,48,78,42,15,16,4,137,12,75,53,1,1,26,3,0,0,0,0,1,8,85,11,0,0,6,3,38,0,5,1,0,11,3,0,0,10,57,6
235,0,0,0,13,1,0,0,11,0,0,3,6,0,11,8,0,0,0,0,3,7,38,64,1,16,52,93,271,195,46,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24,0,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0
359,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,56,313,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,63,19,146,51,59,76,134,88,32,37,289,76,102,42,49,212,331,83,43,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,4,0,0,4,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,259,501,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
93,0,0,0,0,0,0,0,5,3,0,0,13,0,0,8,37,6,0,0,284,41,130,103,18,198,347,432,37,366,919,786,1334,284,391,392,36,3,27,138,10,161,138,141,155,130,140,134,393,116
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,7,0,12,0,0,0,0,2,7,0
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,9,0
1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,253,146,46,46,6,23,18,12,30,1,15,3,21,21,15,6,18,22,5,0
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,818,3388,871,2181,2081,422,247
499,12,4,0,0,4,0,0,1,2,0,0,0,1,1,2,4,40,2,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
